card_id,amount_mean,amount_std,amount_sum,unique_merchants,most_common_category,activity_span_days,cluster
10701,41951.253504164,195097.22265620236,327429533.6,494,Utilities & Bill Payments,430,-1
10702,39718.39485419441,196846.54489546848,596570290.71,500,Grocery & Food Markets,489,-1
10703,32699.53588235294,60874.251878184994,1111784.22,10,Unknown,46,1
10704,38221.676240674664,176368.89913130112,117837427.85,416,Utilities & Bill Payments,476,-1
10705,20648.06750575731,47852.845512008666,116558341.07000001,452,Unknown,189,1
10706,27354.8252487294,64964.702694279746,177614880.34,473,Grocery & Food Markets,534,-1
10707,18628.788103547144,61581.230032375606,227401616.38,495,Utilities & Bill Payments,692,1
10708,44924.131156431686,191255.02110916105,494524835.77,494,Utilities & Bill Payments,604,-1
10709,13638.031854946525,29874.264923497827,40804991.31,401,Grocery & Food Markets,633,1
10710,4332.215282872643,10740.168471147854,16770005.36,354,Unknown,389,1
10711,20660.50829986613,27990.41775560558,15433399.7,141,Unknown,76,1
10712,29454.089292509943,100708.97602856693,170274090.2,465,Utilities & Bill Payments,449,-1
10713,8310.242048192771,15156.379395019288,689750.09,26,Utilities & Bill Payments,18,1
10714,25431.43616355653,60570.73056490203,92672153.38,398,Unknown,470,-1
10715,24372.450499622642,84052.77213290807,161467484.56,459,Unknown,272,1
10716,14467.96738936075,29880.175456832952,32364843.05,323,Utilities & Bill Payments,136,1
10717,17248.979061323887,45387.25942722597,233740915.26,500,Grocery & Food Markets,428,1
10718,29897.03459580838,32089.824972959665,39942438.22,128,Unknown,153,-1
10719,46022.84504393673,133530.84570563628,26186998.83,106,Utilities & Bill Payments,19,-1
10720,14573.78891472868,36429.72476864085,20680206.47,217,Unknown,42,1
10721,24593.944431594166,59927.194908625555,187135323.18,483,Unknown,286,1
10722,7948.931310344828,23857.194735712917,33425256.16,361,Unknown,430,1
10723,10930.192235593613,22991.7537985951,47229360.65,430,Grocery & Food Markets,277,1
10724,10903.28090133983,26824.9076088896,8951593.62,191,Grocery & Food Markets,152,1
10725,10301.226274509805,29046.41622657982,10507250.8,204,Utilities & Bill Payments,255,1
10726,21628.643841598816,99574.42375234848,29220297.830000002,264,Pharmacies & Health,272,-1
10727,28496.288151260505,73443.50820912948,3391058.29,39,Utilities & Bill Payments,5,1
10728,36686.30386075949,122766.3778030249,17389308.03,97,Utilities & Bill Payments,27,-1
10729,20845.534587412585,43637.865532736956,134141015.07,457,Unknown,241,1
10730,28262.75793846154,64585.534873850906,9185396.33,81,Unknown,35,1
10731,12119.777389638817,35726.71166511488,66440619.65,476,Utilities & Bill Payments,107,1
10732,22546.07065353626,46197.31740954246,75551882.76,395,Utilities & Bill Payments,164,1
10733,13156.734031881804,45673.05039248922,67678239.86,467,Grocery & Food Markets,100,1
10734,23229.873637597557,86254.4889742019,68458437.61,395,Utilities & Bill Payments,140,1
10735,24597.98636164934,55107.62068817194,416394713.13,500,Clothing & Apparel,559,-1
10736,30433.267951153324,73899.6488804257,44858636.96,225,Unknown,171,1
10737,8478.92939626503,20065.906500533725,33144135.01,440,Grocery & Food Markets,78,1
10738,27543.032011742893,93378.25924463602,89129251.59,346,Unknown,532,-1
10739,15736.522634965473,83596.8950167328,300819366.69,500,Grocery & Food Markets,640,-1
10740,20603.724200459066,51978.42239520592,53858135.06,330,Unknown,95,1
10741,13046.060589278217,65361.58151541892,279616216.61,500,Clothing & Apparel,452,-1
10742,14332.61486522025,36580.58189389252,21799907.21,270,Utilities & Bill Payments,385,1
10743,5676.8275418349685,14334.823119461169,19675884.26,350,Unknown,349,1
10744,58782.303636363635,195962.4085304516,21984581.56,107,Utilities & Bill Payments,32,-1
10745,13384.974045801528,30068.71338074449,85918148.4,473,Dining & Restaurants,516,1
10746,21715.195476381912,51156.27079219577,216066194.99,498,Utilities & Bill Payments,305,1
10747,42890.59494461229,124731.09216044228,42590360.78,215,Utilities & Bill Payments,88,-1
10748,23867.219239766084,46665.912016338116,8162588.98,100,Grocery & Food Markets,64,1
10749,43805.91861386139,139300.0923913084,4424397.78,20,Unknown,166,-1
10750,15136.204480978262,38286.22699372034,55701232.49,420,Utilities & Bill Payments,189,1
10751,24830.852441860465,22309.50429185199,2135453.31,12,Unknown,6,1
10752,18812.341380138016,72579.93095457897,125403067.64,459,Unknown,215,1
10753,35759.38336032388,68090.92463374564,8832567.69,52,Unknown,344,1
10754,35688.80115241636,83183.86407066978,57601725.06,272,Unknown,249,-1
10755,15083.794599377808,52199.592402378876,218187088.88,499,Grocery & Food Markets,612,1
10756,33593.36221698525,90502.15041617426,384879150.92,495,Unknown,533,-1
10757,18166.875559125965,50184.51332840616,28267658.37,235,Unknown,50,1
10758,23421.857281653338,77584.03583705712,295794635.61,500,Grocery & Food Markets,402,1
10759,27764.617315401523,79523.94351486038,214703785.7,492,General Retail & Department,240,1
10760,30076.063197492163,55430.3696865011,9594264.16,70,Unknown,501,1
10761,35532.829685592755,133320.81071117325,192126010.11,461,Utilities & Bill Payments,318,-1
10762,17802.789965103293,40104.23629706335,127539187.31,481,Unknown,270,1
10763,17174.03014944693,52374.853895744025,145944908.21,488,Utilities & Bill Payments,448,1
10764,7351.885085134735,23394.052721549542,99309263.73,500,Grocery & Food Markets,273,1
10765,14861.460995319814,42767.93551418623,95261964.98,482,Grocery & Food Markets,193,1
10766,11493.752474924773,37402.43478410483,45837084.87,451,Utilities & Bill Payments,692,-1
10767,16112.432817891973,33446.383734629686,171822983.57,495,Unknown,426,1
10768,43420.076503006014,91420.9602643064,43333236.35,129,Unknown,153,-1
10769,43258.938888888886,70241.80841297162,389330.44999999995,5,Unknown,11,-1
10770,19787.980588523787,78085.23550702409,40347692.42,331,Grocery & Food Markets,62,1
10771,29032.667157360404,45933.69272646983,5719435.43,44,Unknown,276,1
10772,23202.825275247524,73153.04583579801,58587133.82,385,Grocery & Food Markets,67,1
10773,11861.28487310142,66107.80866003665,242088824.26,500,Dining & Restaurants,432,-1
10774,5675.052943560961,15026.38055099535,18199894.79,330,Unknown,338,1
10775,31315.055681881822,178151.15019432004,335478191.52,496,Utilities & Bill Payments,730,-1
10776,25084.299920424404,46870.14332182291,9456781.07,64,Unknown,609,-1
10777,23910.223458684657,49901.871897366174,141787625.11,460,Unknown,223,1
10778,19246.7204155992,42092.157567819464,67613728.82,412,Utilities & Bill Payments,179,1
10779,23034.07777818718,51746.51979104174,62514487.09,326,Unknown,99,1
10780,14844.56468489893,49872.92972572518,37452836.7,381,Utilities & Bill Payments,371,1
10781,22797.810427029563,82293.6657520188,145746402.06,479,Utilities & Bill Payments,395,1
10782,23230.474173259492,84040.52522144107,176179916.13,493,Grocery & Food Markets,221,1
10783,18948.05485997268,31997.14401916081,55479904.63,360,Unknown,110,1
10784,42277.286200238384,151410.9703939347,177353215.61,413,Unknown,551,-1
10785,12144.195482183397,33132.56405557279,123032844.42999999,493,Grocery & Food Markets,669,1
10786,24322.00300399722,55847.83707997904,279897610.57,495,Unknown,461,1
10787,25490.90924229203,70794.30924095186,175275491.95,476,Unknown,258,1
10788,12166.051880056348,36873.89074400759,302265558.96,500,Grocery & Food Markets,529,1
10789,16362.192958715596,44555.7532923255,7133916.13,93,Grocery & Food Markets,29,1
10790,30143.807077210793,80704.72374639304,112828269.89,449,Utilities & Bill Payments,392,-1
10791,14953.37128319481,46484.920659689975,221294941.62,500,Grocery & Food Markets,470,1
10792,18206.613236089208,45553.05606052248,161638312.31,498,Dining & Restaurants,263,1
10793,31754.614066130474,20924.050431578886,35533413.14,35,Unknown,338,-1
10794,13317.298877465244,43173.0833944727,205952027.14,499,Unknown,570,1
10795,27536.295810459404,20196.903422184747,95303119.8,190,Unknown,258,-1
10796,32283.067040753638,156927.8021877196,157638216.36,423,Unknown,164,-1
10797,28280.514285714286,53290.10247506737,1583708.8,19,Unknown,72,1
10798,17333.985925732217,69960.33148439271,132570324.36,489,Unknown,642,1
10799,5492.329794359577,11587.46313482306,18695890.62,348,Unknown,344,1
10800,20308.08051673781,41005.054146251496,90391266.38,442,Utilities & Bill Payments,223,1
10801,29389.275676866586,117264.18065613796,120055191.14,440,Unknown,258,-1
10802,2368.264347826087,2649.480669494626,54470.08,6,Unknown,1,1
10803,25236.071196172248,43355.33468799565,5274338.88,32,Unknown,282,1
10804,14326.565910276473,34995.15172141146,82392080.55,463,Dining & Restaurants,445,1
10805,22363.078511438893,73044.72821531603,148580293.63,473,Utilities & Bill Payments,332,1
10806,14969.236698564593,56197.20925542493,93857114.1,481,Grocery & Food Markets,498,1
10807,12955.045637982197,31494.486093536747,26195102.28,334,Utilities & Bill Payments,307,1
10808,8283.420044409613,33700.47231975219,31708931.93,367,Unknown,390,1
10809,8536.050934495193,30687.251767072303,56815955.02,486,Grocery & Food Markets,128,1
10810,3224.150740740741,4546.1816260131345,87052.07,12,Utilities & Bill Payments,8,1
10811,14119.924947254854,42686.089804930656,235576827.82,499,Unknown,628,1
10812,7301.980529500756,15501.366760420098,19306436.52,386,Grocery & Food Markets,48,-1
10813,6418.63911748927,17865.92778968291,23928686.63,356,Unknown,383,1
10814,21012.487347167396,65921.17933998755,393900087.81,500,Unknown,721,-1
10815,30501.82220390923,232087.4314952394,368279001.29,496,Unknown,423,-1
10816,37885.738040593285,64492.696362965056,194126521.72,313,Unknown,717,-1
10817,31163.075243147658,72843.56147614073,70490876.2,306,Unknown,261,-1
10818,11954.276785960084,31789.353563439345,34739128.34,401,Grocery & Food Markets,53,1
10819,23068.074918839156,61173.046824853154,46897396.31,284,Unknown,88,1
10820,80799.90150354154,243721.47538848704,250964494.07,380,Unknown,484,-1
10821,14082.253479692647,40199.88154139964,166776127.96,498,Grocery & Food Markets,382,1
10822,6749.057083107007,19164.152800762444,74550084.54,497,Grocery & Food Markets,215,1
10823,27008.992068422238,130755.3459331801,120000951.76,416,Unknown,194,-1
10824,12736.139826134498,28593.59505736111,116471998.71,495,Fuel & Service Stations,600,1
10825,38182.16247813411,109319.74593957998,235736671.14,485,Utilities & Bill Payments,694,-1
10826,53666.000912547526,161279.53375218765,169369898.88,399,Utilities & Bill Payments,325,-1
10827,37592.469194139194,70589.01558617165,10262744.09,49,Unknown,424,-1
10828,6088.398600152989,17376.004997084514,167144806.77,500,Grocery & Food Markets,609,1
10829,43969.404484406434,118384.85732048939,174822352.23,434,Utilities & Bill Payments,420,-1
10830,18467.202054690468,53698.10250553255,97248286.02,464,Utilities & Bill Payments,264,1
10831,21778.758181818182,39534.07971112098,1676964.3800000001,20,Unknown,92,1
10832,23898.919250630945,83355.52178681869,246206666.12,494,Unknown,464,1
10833,25562.844720670393,47011.62166145132,9151498.41,49,Unknown,525,-1
10834,30974.214324324323,18013.009421913135,10314413.37,14,Unknown,97,1
10835,34634.63803831146,73397.64136602529,97635044.63,306,Unknown,458,-1
10836,22192.23645561763,57207.60144055338,214510157.58,500,Utilities & Bill Payments,499,1
10837,19083.778350383633,44675.29186260867,134311632.03,481,Utilities & Bill Payments,359,1
10838,30298.183944444445,46752.12208648935,5453673.11,39,Unknown,287,1
10839,7191.7313641304345,17388.181455386653,13232785.709999999,335,Grocery & Food Markets,32,-1
10840,19909.388374352333,64084.15783545614,184440573.9,491,Utilities & Bill Payments,606,1
10841,18680.542571071106,42203.74644036627,268756965.97,500,Unknown,576,1
10842,13496.217274266366,39132.85839823148,23915297.01,319,Utilities & Bill Payments,260,1
10843,23238.842357669124,65352.545746438205,69391183.28,401,Grocery & Food Markets,83,1
10844,38345.26756723716,116871.79446154735,31366428.87,189,Utilities & Bill Payments,81,-1
10845,29612.78638576779,25330.649217603695,31626455.86,56,Unknown,80,1
10846,32979.46267211309,169853.1133261093,359278266.35,499,Services (Other),336,-1
10847,29602.349959194245,89503.77923254776,457030681.02,500,Unknown,657,-1
10848,16220.20512883579,37403.46721011518,138488111.39,496,Grocery & Food Markets,568,1
10849,14559.65431835206,43407.15891916606,38874277.03,367,Unknown,151,1
10850,25789.400466360854,70113.35791983336,101197607.42999999,435,Grocery & Food Markets,300,1
10851,30922.343135788265,52514.78112585069,161229097.11,309,Unknown,706,-1
10852,15817.483968192399,28384.134363816593,40777473.67,351,Utilities & Bill Payments,144,1
10853,45966.22852159468,151468.42555390522,83015008.71,302,Utilities & Bill Payments,87,-1
10854,20972.951347962386,49549.43942925689,6690371.48,81,Utilities & Bill Payments,40,1
10855,8094.724393939395,10590.546369147582,534251.81,23,Utilities & Bill Payments,3,1
10856,28371.522094455853,17865.214650702834,13816931.26,29,Unknown,38,1
10857,15661.805249764373,58176.54754838245,116320227.59,483,Dining & Restaurants,598,1
10858,16060.435836545112,37084.53507931568,162515550.23,497,Utilities & Bill Payments,687,1
10859,10367.5198299608,33526.31009974991,195718039.35,500,Grocery & Food Markets,385,1
10860,15313.771838565022,26594.950855019357,13659884.48,186,Unknown,71,1
10861,21129.92118046133,51013.17655795313,31145503.82,245,Unknown,51,1
10862,27332.478461349092,76094.05861266915,111024527.51,398,Unknown,518,1
10863,8511.72091573267,23264.203115547047,205047356.86,500,Dining & Restaurants,534,1
10864,13670.400464939024,65883.381918528,17935565.41,253,Grocery & Food Markets,263,-1
10865,17453.857021055366,42948.60967682651,201434963.88,497,Unknown,453,1
10866,19045.978730831317,51984.50159749866,94391870.59,453,Utilities & Bill Payments,243,1
10867,22137.162491803276,57645.07817096111,54014676.48,341,Utilities & Bill Payments,117,1
10868,43052.989243852455,158200.60020658263,210098587.51,431,Unknown,688,-1
10869,51775.16554390564,145479.55977037302,39504451.31,183,Services (Other),19,-1
10870,27964.207021257265,71241.64179223376,307829990.89,498,Utilities & Bill Payments,615,-1
10871,15525.964199867929,41029.72434467824,70534455.36,420,Unknown,150,1
10872,34178.18566091954,68239.11536030457,11894008.61,67,Unknown,492,1
10873,26331.723553243908,95219.90089290314,192379572.28,487,Grocery & Food Markets,611,-1
10874,15484.052503591955,35967.965704681,43107602.17,331,Unknown,92,1
10875,31194.95397887324,58429.238995903885,8859366.93,48,Unknown,423,1
10876,11321.400000000001,35320.13591473713,2694493.2,72,Grocery & Food Markets,41,1
10877,33791.94285703155,101333.45815304804,433719586.57,499,Utilities & Bill Payments,598,-1
10878,29199.245998406797,83878.32136674365,109964360.42999999,461,Utilities & Bill Payments,615,-1
10879,28017.161903858316,19903.266375738836,221475664.85,314,Unknown,672,-1
10880,22580.062485549133,33104.199572239326,3906350.81,41,Unknown,23,1
10881,16022.736696329253,53050.815018132256,43213320.87,362,Utilities & Bill Payments,161,1
10882,28198.693488015113,20954.46713284957,238814735.15,329,Unknown,730,-1
10883,28234.305019193856,44422.01499358351,88260437.49,147,Unknown,237,1
10884,15648.188048048049,36792.84297440668,67741006.06,432,Utilities & Bill Payments,259,1
10885,19199.02997645212,45919.50540640294,122297820.95,474,Unknown,399,1
10886,18985.869526013703,49694.04619465995,102542681.31,473,Dining & Restaurants,419,1
10887,23811.319731182793,39698.3762777368,4428905.47,37,Unknown,254,1
10888,16326.90955423477,55349.4928268155,296676273.51,500,Grocery & Food Markets,609,1
10889,31707.61496564482,82714.19826118466,119981615.03,387,Unknown,162,-1
10890,83731.87857528332,407044.48496720666,155155171.0,328,Utilities & Bill Payments,179,-1
10891,32751.50758373206,18383.417442489572,13690130.17,16,Unknown,126,1
10892,11985.221205673759,24408.95025125467,47317653.32,420,Utilities & Bill Payments,235,1
10893,17493.433380690054,54457.46443212934,120669703.46,469,Unknown,237,1
10894,33055.8595112782,87449.29234791946,8792858.63,46,Unknown,392,-1
10895,38510.54183631714,101324.5189959563,150576218.58,401,Unknown,661,-1
10896,17101.229512099922,54019.93170040319,87626700.02,451,Grocery & Food Markets,395,1
10897,11754.56518446602,29502.660857635397,24214404.28,344,Utilities & Bill Payments,427,1
10898,17975.069085365853,49411.978777277254,47166581.28,397,Utilities & Bill Payments,401,1
10899,7962.046319485079,24346.390762982177,13607137.16,288,Utilities & Bill Payments,438,1
10900,28080.032470641374,44985.84101871336,62169191.89,274,Unknown,340,-1
10901,7592.878653846154,15725.399724747069,3553467.21,115,Grocery & Food Markets,86,1
10902,26393.36140883978,39004.54890783229,9554396.83,61,Unknown,629,-1
10903,33443.17764279501,128565.48209059845,115345519.69,379,Unknown,124,-1
10904,28642.90785555966,20841.84928098113,155072703.13,259,Unknown,424,-1
10905,25652.864566010212,61489.66820703497,140680309.28,479,Utilities & Bill Payments,614,1
10906,6592.769289409617,17951.361881889854,43327679.77,490,Grocery & Food Markets,131,1
10907,34219.55774848984,149336.12373553336,249255258.64,482,Utilities & Bill Payments,476,-1
10908,8166.8364748231725,23592.330302133494,193978699.95,500,Grocery & Food Markets,519,1
10909,31369.232236180902,65234.76928650871,12484954.43,59,Unknown,636,-1
10910,8359.801415791202,30065.337252886366,203711640.9,500,Grocery & Food Markets,544,1
10911,17971.231811327867,57135.63079802682,190692740.75,499,Utilities & Bill Payments,205,1
10912,16659.913966017408,67737.54752111401,241202234.4,499,Services (Other),298,-1
10913,32319.617698454982,62272.73996671872,60663922.42,165,Unknown,213,-1
10914,41715.852066420666,62176.514497559416,11304995.91,47,Unknown,417,-1
10915,23632.53479787939,78660.41108970888,71322990.02,343,Unknown,111,1
10916,19708.117879380603,39931.44227698032,241818606.38,497,Utilities & Bill Payments,695,1
10917,22829.729647165263,71927.08538819443,75703383.51,415,Dining & Restaurants,94,1
10918,5087.813172628305,13542.12547904306,26171710.96,408,Unknown,549,1
10919,34234.19611532625,102352.83748132158,406086034.32,500,Utilities & Bill Payments,679,-1
10920,12033.74184594032,39053.377260615875,52021866.0,451,General Retail & Department,89,1
10921,26297.72900954261,99495.3058522487,79918798.46,398,Utilities & Bill Payments,151,1
10922,34430.983180487805,61457.89207541781,70583515.52,309,Unknown,314,-1
10923,43315.853243341844,101462.74905642805,118728753.74,410,Utilities & Bill Payments,274,-1
10924,19178.10875518672,56995.551996071095,120170029.46,480,Utilities & Bill Payments,377,1
10925,16854.51618770764,45856.03099690304,20292837.49,266,Utilities & Bill Payments,174,1
10926,6846.115723380552,19289.213539442524,43014145.09,481,Grocery & Food Markets,125,1
10927,12492.415630791162,30988.033790336907,17526859.13,298,Utilities & Bill Payments,214,1
10928,33302.12182399723,104149.80837059946,192619472.63,478,Grocery & Food Markets,169,-1
10929,27258.774590535562,17288.173070694997,96196215.53,174,Unknown,263,1
10930,24601.563037974684,82854.39946724752,17491711.32,176,Utilities & Bill Payments,109,1
10931,28910.5444348659,17423.50526354296,30182608.39,53,Unknown,79,1
10932,30565.317562940585,17803.228592338277,30351360.34,25,Unknown,315,-1
10933,13514.493734635396,35479.56560754766,358431402.83,500,Grocery & Food Markets,578,-1
10934,22679.921666666665,79848.63785232852,194185489.31,496,Utilities & Bill Payments,567,1
10935,15593.389895586803,76358.80632517772,224014639.24,500,General Retail & Department,460,1
10936,18254.368692766686,52413.90095165996,299809751.41,500,Unknown,602,1
10937,34620.055754509456,243735.69644483438,236074160.19,483,Utilities & Bill Payments,367,-1
10938,20800.981994708385,42722.20787326241,180822936.48,497,Services (Other),267,1
10939,23485.863931888543,68545.96032011026,15171868.1,118,Unknown,69,1
10940,80546.68825638507,191419.16009645956,327986114.58,448,Utilities & Bill Payments,416,-1
10941,28604.042525862067,97190.5742028999,66361378.66,372,Utilities & Bill Payments,226,1
10942,20987.975235151247,59217.89188088637,95054539.84,462,Grocery & Food Markets,130,1
10943,15997.446633587786,32234.428765594446,20956655.09,232,Utilities & Bill Payments,68,1
10944,28771.71250830565,41474.35889149446,138564567.44,292,Unknown,639,-1
10945,28393.945141977423,22180.064924269074,165991003.3,252,Unknown,466,-1
10946,141794.43487934818,577069.514789285,904932083.4,484,Utilities & Bill Payments,727,-1
10947,24585.049381995133,84979.1478509762,50522276.48,279,Unknown,82,1
10948,4911.127329192546,11027.579699304608,2372074.5,76,Unknown,45,1
10949,17384.748871998236,45162.867679064184,157818750.26,496,Grocery & Food Markets,277,1
10950,31624.70900605013,17800.860735913633,36589788.32,30,Unknown,358,-1
10951,24811.21113607461,61177.54067262384,58529647.07,339,Utilities & Bill Payments,115,1
10952,7686.539640010807,24348.629098981637,227613811.82,500,Dining & Restaurants,667,1
10953,18049.04374409449,55304.69014629534,137533713.33,488,Grocery & Food Markets,630,1
10954,16259.082995185123,71218.00103645623,97928456.88,466,Unknown,221,1
10955,16006.709039329464,79260.26600089924,49652811.44,389,Grocery & Food Markets,232,1
10956,6609.82541740675,23720.266363937822,11163995.13,312,Dining & Restaurants,29,-1
10957,28450.097195121954,48506.43133953873,4665815.94,35,Unknown,242,1
10958,15207.63097612732,38466.04374267822,57332768.78,408,Utilities & Bill Payments,237,1
10959,15725.822381818183,100388.58112728207,8649202.31,150,Utilities & Bill Payments,121,-1
10960,15484.431375634516,42895.06002949484,30504329.81,306,Utilities & Bill Payments,551,-1
10961,17406.17993020479,34275.05865163152,189535893.26,493,Unknown,435,1
10962,17227.26167522245,42197.369634123046,201352234.46,497,Unknown,455,1
10963,30846.209696012633,57690.59338462519,78133449.16,181,Unknown,307,-1
10964,19886.5883539823,60182.86445934742,33707767.26,314,General Retail & Department,342,-1
10965,45476.35477730008,200060.4118658093,264445003.03,468,Utilities & Bill Payments,290,-1
10966,10828.04135360695,22906.761429578753,189425755.44,500,Grocery & Food Markets,358,1
10967,25724.920649876545,92846.40413461195,260464821.58,494,Utilities & Bill Payments,695,-1
10968,7592.228921161825,18616.144901564578,1829727.17,68,Dining & Restaurants,45,1
10969,26327.5657483805,144590.42592023293,308875001.36,495,Unknown,455,-1
10970,22061.754926553673,49336.92440449444,39049306.22,273,Utilities & Bill Payments,128,1
10971,32348.67937257439,69324.17386127042,50011058.31,229,Unknown,237,-1
10972,47053.001810515874,160181.98015796772,94858851.65,318,Electronics & Software,146,-1
10973,27241.05173561316,66959.38269212395,148164080.39,452,Unknown,201,1
10974,28039.771110178386,140282.97096767306,133609509.34,428,Unknown,175,-1
10975,23616.09173440183,75097.49691525084,41257312.26,300,Services (Other),49,1
10976,36840.432264957264,67720.63252019997,17241322.3,45,Unknown,55,1
10977,29615.077406508015,22384.869859529404,60977444.38,124,Unknown,162,1
10978,10458.34869288836,28686.49473402345,26323663.66,366,Grocery & Food Markets,556,1
10979,13474.768161482743,32726.12542348202,126501123.5,497,Utilities & Bill Payments,644,1
10980,15833.081226460647,45915.49041426881,32790311.22,358,Services (Other),441,1
10981,27784.988406148866,76243.71176243905,240395719.69,484,Unknown,297,-1
10982,37628.1475362171,110079.85307648772,368831102.15,493,Unknown,448,-1
10983,23930.999539102722,88559.24236184357,292843641.36,499,Grocery & Food Markets,382,-1
10984,25978.244792950034,93200.62847442154,151816862.57,471,Utilities & Bill Payments,377,-1
10985,25937.07738636364,17666.52255680351,2282462.81,10,Unknown,7,1
10986,10829.171152996974,28207.890613972173,132429934.03,500,Grocery & Food Markets,242,1
10987,24539.49348626374,72341.3771333174,89323756.29,410,Unknown,268,1
10988,31331.246086065574,69059.41385377776,15289648.09,79,Unknown,18,1
10989,13420.62013137558,30623.83566113295,17366282.45,275,Dining & Restaurants,276,1
10990,16506.306147203944,39604.96644616512,40143336.55,335,Unknown,85,1
10991,40251.972486732375,150171.34737649836,53092351.71,235,Utilities & Bill Payments,68,-1
10992,12493.711679041915,32168.889987015016,52161246.26,408,Unknown,139,1
10993,18725.03348878205,49108.03109150422,233688417.94,499,Utilities & Bill Payments,724,1
10994,7739.122805995549,22575.93001623945,118238318.23,500,Dining & Restaurants,302,1
10995,16682.75458259325,40117.0073242449,28177172.49,325,Utilities & Bill Payments,253,1
10996,25815.86784366577,81518.10296295455,9577686.97,109,Utilities & Bill Payments,39,1
10997,16832.3538458656,33448.39964915359,134759824.89,477,Unknown,306,1
10998,33602.47421658572,68555.52632722814,186796154.17,320,Unknown,728,-1
10999,33385.47668980021,143176.70604944168,317495883.32,497,Utilities & Bill Payments,507,-1
11000,18157.008696649842,55410.39373863834,158256487.8,498,Utilities & Bill Payments,571,1
11001,25276.857048008173,89505.29717866627,24746043.05,199,Utilities & Bill Payments,62,1
11002,29964.869864492906,25633.12521752743,141524080.37,219,Unknown,352,1
11003,13908.71577894737,37779.130374374574,26426559.98,346,Utilities & Bill Payments,284,1
11004,22273.145899930507,33279.266641162234,32051056.95,225,Unknown,169,1
11005,14613.937924626247,54542.838243252656,140761450.09,494,Utilities & Bill Payments,633,1
11006,22078.309254505733,42081.83788906277,80850768.49,385,Unknown,153,1
11007,17423.315105222136,180570.6992706183,111770566.4,471,Utilities & Bill Payments,393,-1
11008,17170.52100774311,57582.92837136554,150791515.49,488,Utilities & Bill Payments,596,1
11009,34703.13873519914,71960.39315568651,64478431.77,309,Services (Other),54,-1
11010,18483.800791366906,46163.56753339589,51384966.2,370,Utilities & Bill Payments,133,1
11011,20871.006113121308,45123.21205666611,109593653.1,459,General Retail & Department,408,1
11012,28147.842811501596,16962.58979256233,26430824.4,59,Unknown,73,1
11013,16255.828334166528,42485.39860799197,292653677.5,500,Unknown,679,1
11014,9436.88305868681,30440.46562465529,243613136.16,500,Grocery & Food Markets,566,1
11015,22688.51216340036,60548.770224414795,89143164.29,410,Unknown,519,1
11016,31070.575256851218,122009.48159808388,560078189.58,499,Unknown,688,-1
11017,18596.877116064818,40756.43819587867,226082235.1,493,Unknown,484,1
11018,22380.66264336697,68484.49486209812,90932632.32,434,Unknown,239,1
11019,74276.08027173913,293760.22281106125,27333597.54,44,Unknown,41,-1
11020,11871.363017964071,30997.193253790112,9912588.12,199,Utilities & Bill Payments,121,1
11021,17376.939756850068,43384.61851450379,236552280.91,496,Unknown,488,1
11022,35745.3020235546,146319.77273039392,200316672.54,467,Utilities & Bill Payments,290,-1
11023,33016.56489459212,62895.714132784124,108063216.9,384,Utilities & Bill Payments,160,-1
11024,21996.727618421053,51054.52418484465,66870051.96,342,Unknown,99,1
11025,28195.854093493366,43930.238208778115,89268074.06,218,Unknown,369,1
11026,9391.77049220273,23032.000473115124,19271913.05,307,Utilities & Bill Payments,547,-1
11027,12851.017151702787,29155.527850333256,4150878.54,88,Utilities & Bill Payments,78,1
11028,26035.7675625,15721.048961899889,8331445.62,23,Unknown,20,1
11029,3954.8980702836006,8663.401118117488,19244534.01,404,Unknown,515,1
11030,16147.169485134154,33610.84117692952,22266946.72,242,Dining & Restaurants,94,1
11031,28036.267487179488,54099.092579248834,32802432.96,237,Utilities & Bill Payments,111,1
11032,4343.046047430829,7976.265283096146,1098790.65,49,Unknown,28,1
11033,26865.76933273845,83035.01152696514,270968149.49,495,Unknown,702,-1
11034,9975.819635193133,22472.889928127413,4648731.95,72,Unknown,39,1
11035,56799.15991618649,170035.45441985855,108429596.28,282,Grocery & Food Markets,272,-1
11036,35342.64944418605,123960.18210140809,303946785.22,495,Utilities & Bill Payments,442,-1
11037,8091.314684869313,31123.810794682096,256632227.86,500,Services (Other),714,1
11038,18416.731436256727,41180.86095723883,147204934.37,491,Grocery & Food Markets,665,1
11039,29900.133170731708,50476.23503791247,1225905.46,14,Unknown,86,1
11040,8712.123814580755,30448.93313746084,133722388.43,500,Services (Other),320,1
11041,14881.258766634981,66457.78057083739,62620336.89,460,Utilities & Bill Payments,723,-1
11042,24437.290106382978,46025.82695843418,4594210.54,49,Unknown,247,1
11043,25503.0009057971,59792.18790108276,14077656.5,127,Utilities & Bill Payments,30,1
11044,21696.595014650484,47845.57430246596,51833165.49,349,Utilities & Bill Payments,141,1
11045,27009.147837837838,47607.97046030084,12991400.11,81,Unknown,75,1
11046,28208.638280701754,51137.47482702982,8039461.91,48,Unknown,388,1
11047,7126.769164025859,20257.984809906848,224892327.74,500,Utilities & Bill Payments,727,-1
11048,24586.135824587705,102967.91464571233,32797905.19,283,Utilities & Bill Payments,202,-1
11049,27917.767046351084,24824.03428328023,56617231.57,114,Unknown,154,1
11050,16552.573656692235,52223.78715404019,153227174.34,496,Utilities & Bill Payments,497,1
